ref_area.label;source.label;indicator.label;sex.label;classif1.label;classif2.label;time;obs_value;obs_status.label;note_classif.label;note_indicator.label;note_source.label;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: U.S. dollars;2022;148.941;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: Local currency;2022;96499.21;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2022;437.448;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2022;154.706;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: Local currency;2022;92810.397;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2022;420.726;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2022;148.792;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: Local currency;2022;65344.862;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: 2021 PPP $;2022;296.22;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: U.S. dollars;2022;104.76;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: Local currency;2022;34611.126;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2022;156.899;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2022;55.488;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: Local currency;2022;67080.125;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2022;304.086;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2022;107.542;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: Local currency;2019;76890.756;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: 2021 PPP $;2019;333.17;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: U.S. dollars;2019;131.233;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: Local currency;2019;122818.463;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2019;532.177;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2019;209.62;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: Local currency;2019;74971.387;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2019;324.854;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2019;127.957;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: Local currency;2019;77705.975;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: 2021 PPP $;2019;336.703;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: U.S. dollars;2019;132.624;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: Local currency;2019;156131.805;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2019;676.525;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2019;266.477;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: Local currency;2019;74611.967;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2019;323.296;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2019;127.344;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: Local currency;2019;74546.08;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: 2021 PPP $;2019;323.011;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: U.S. dollars;2019;127.231;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: Local currency;2019;44325.107;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2019;192.062;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2019;75.652;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: Local currency;2019;76014.2;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2019;329.372;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Living Standards Measurement Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2019;129.737;;;Currency: TGO - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: Local currency;2011;113912.543;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: 2021 PPP $;2011;481.483;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: U.S. dollars;2011;241.725;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: Local currency;2011;80670.993;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2011;340.979;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2011;171.186;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: Local currency;2011;114369.368;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2011;483.414;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2011;242.694;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: Local currency;2011;128009.278;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: 2021 PPP $;2011;541.067;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: U.S. dollars;2011;271.639;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: Local currency;2011;65973.851;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2011;278.857;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2011;139.998;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: Local currency;2011;129123.035;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2011;545.775;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2011;274.002;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: Local currency;2011;85255.272;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: 2021 PPP $;2011;360.355;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: U.S. dollars;2011;180.914;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: Local currency;2011;180837.909;Unreliable;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2011;764.362;Unreliable;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2011;383.742;Unreliable;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: Local currency;2011;84749.777;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2011;358.219;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Togo;HIES - Questionnaire on Indicators of Well-being;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2011;179.841;Break in series;;Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: Local currency;2020;425957.245;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: 2021 PPP $;2020;613.086;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: U.S. dollars;2020;185.671;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: Local currency;2020;387140.818;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2020;557.217;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2020;168.752;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: Local currency;2020;427837.217;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2020;615.792;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2020;186.491;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: Local currency;2020;431666.178;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: 2021 PPP $;2020;621.303;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: U.S. dollars;2020;188.16;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: Local currency;2020;390454.156;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2020;561.986;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2020;170.196;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: Local currency;2020;433353.273;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2020;623.731;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2020;188.895;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: Local currency;2020;413703.937;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: 2021 PPP $;2020;595.449;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: U.S. dollars;2020;180.33;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: Local currency;2020;382551.161;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2020;550.611;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2020;166.751;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: Local currency;2020;415725.451;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2020;598.359;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2020;181.211;Break in series;;Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;HIES - National Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: Local currency;2014;575526.835;;;Currency: TZA - Tanzanian shilling (TZS);Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;HIES - National Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: 2021 PPP $;2014;801.99;;;Currency: TZA - Tanzanian shilling (TZS);Repository: ILO-STATISTICS - Micro data processing
Tanzania; United Republic of;HIES - National Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: U.S. dollars;2014;348.122;;;Currency: TZA - Tanzanian shilling (TZS);Repository: ILO-STATISTICS - Micro data processing
