"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 25-54","Type of trainee: Apprentices","2021",6.15,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 25-54","Type of trainee: Other trainees","2021",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 55-64","Type of trainee: Total trainees","2021",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 55-64","Type of trainee: Apprentices","2021",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): Total","Detailed: Total trainees","2021",5.47,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): Total","Detailed: Paid apprentices","2021",4.92,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): Total","Detailed: Other paid trainees","2021",0.55,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 15-24","Detailed: Total trainees","2021",2.02,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 15-24","Detailed: Paid apprentices","2021",1.95,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 15-24","Detailed: Other paid trainees","2021",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 25-54","Detailed: Total trainees","2021",8.6,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 25-54","Detailed: Paid apprentices","2021",7.81,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 25-54","Detailed: Other paid trainees","2021",0.8,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 55-64","Detailed: Total trainees","2021",3.2,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 55-64","Detailed: Paid apprentices","2021",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 55-64","Detailed: Other paid trainees","2021",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): Total","Detailed: Total trainees","2021",6.92,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): Total","Detailed: Paid apprentices","2021",6.03,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): Total","Detailed: Other paid trainees","2021",0.89,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 15-24","Detailed: Total trainees","2021",2.64,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 15-24","Detailed: Paid apprentices","2021",2.49,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 15-24","Detailed: Other paid trainees","2021",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 25-54","Detailed: Total trainees","2021",10.75,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 25-54","Detailed: Paid apprentices","2021",9.56,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 25-54","Detailed: Other paid trainees","2021",1.19,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 55-64","Detailed: Total trainees","2021",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 55-64","Detailed: Paid apprentices","2021",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 55-64","Detailed: Other paid trainees","2021",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): Total","Detailed: Total trainees","2021",4.09,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): Total","Detailed: Paid apprentices","2021",3.86,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): Total","Detailed: Other paid trainees","2021",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 15-24","Detailed: Total trainees","2021",1.41,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 15-24","Detailed: Paid apprentices","2021",1.41,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 25-54","Detailed: Total trainees","2021",6.58,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 25-54","Detailed: Paid apprentices","2021",6.15,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 25-54","Detailed: Other paid trainees","2021",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 55-64","Detailed: Total trainees","2021",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 55-64","Detailed: Paid apprentices","2021",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): Total","Paid or unpaid: Total trainees","2020",6.82,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): Total","Paid or unpaid: Paid","2020",6.82,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 15-24","Paid or unpaid: Total trainees","2020",0.64,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 15-24","Paid or unpaid: Paid","2020",0.64,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 25-54","Paid or unpaid: Total trainees","2020",11.51,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 25-54","Paid or unpaid: Paid","2020",11.51,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 55-64","Paid or unpaid: Total trainees","2020",7.41,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 55-64","Paid or unpaid: Paid","2020",7.41,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 65+","Paid or unpaid: Total trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 65+","Paid or unpaid: Paid","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): Total","Paid or unpaid: Total trainees","2020",9.85,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): Total","Paid or unpaid: Paid","2020",9.85,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 15-24","Paid or unpaid: Total trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 15-24","Paid or unpaid: Paid","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 25-54","Paid or unpaid: Total trainees","2020",16.51,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 25-54","Paid or unpaid: Paid","2020",16.51,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 55-64","Paid or unpaid: Total trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 55-64","Paid or unpaid: Paid","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 65+","Paid or unpaid: Total trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 65+","Paid or unpaid: Paid","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): Total","Paid or unpaid: Total trainees","2020",4.1,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): Total","Paid or unpaid: Paid","2020",4.1,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 15-24","Paid or unpaid: Total trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 15-24","Paid or unpaid: Paid","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 25-54","Paid or unpaid: Total trainees","2020",6.81,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 25-54","Paid or unpaid: Paid","2020",6.81,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 55-64","Paid or unpaid: Total trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 55-64","Paid or unpaid: Paid","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): Total","Type of trainee: Total trainees","2020",6.82,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): Total","Type of trainee: Apprentices","2020",5.92,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): Total","Type of trainee: Other trainees","2020",0.9,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 15-24","Type of trainee: Total trainees","2020",0.64,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 15-24","Type of trainee: Apprentices","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 15-24","Type of trainee: Other trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 25-54","Type of trainee: Total trainees","2020",11.51,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 25-54","Type of trainee: Apprentices","2020",9.99,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 25-54","Type of trainee: Other trainees","2020",1.52,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 55-64","Type of trainee: Total trainees","2020",7.41,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 55-64","Type of trainee: Apprentices","2020",7.41,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 65+","Type of trainee: Total trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 65+","Type of trainee: Apprentices","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): Total","Type of trainee: Total trainees","2020",9.85,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): Total","Type of trainee: Apprentices","2020",8.58,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): Total","Type of trainee: Other trainees","2020",1.28,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 15-24","Type of trainee: Total trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 15-24","Type of trainee: Apprentices","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 25-54","Type of trainee: Total trainees","2020",16.51,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 25-54","Type of trainee: Apprentices","2020",14.19,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 25-54","Type of trainee: Other trainees","2020",2.32,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 55-64","Type of trainee: Total trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 55-64","Type of trainee: Apprentices","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 65+","Type of trainee: Total trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 65+","Type of trainee: Apprentices","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): Total","Type of trainee: Total trainees","2020",4.1,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): Total","Type of trainee: Apprentices","2020",3.54,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): Total","Type of trainee: Other trainees","2020",0.56,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 15-24","Type of trainee: Total trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 15-24","Type of trainee: Other trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 25-54","Type of trainee: Total trainees","2020",6.81,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 25-54","Type of trainee: Apprentices","2020",6.03,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 25-54","Type of trainee: Other trainees","2020",0.77,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 55-64","Type of trainee: Total trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 55-64","Type of trainee: Apprentices","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): Total","Detailed: Total trainees","2020",6.82,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): Total","Detailed: Paid apprentices","2020",5.92,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): Total","Detailed: Other paid trainees","2020",0.9,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 15-24","Detailed: Total trainees","2020",0.64,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 15-24","Detailed: Paid apprentices","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 15-24","Detailed: Other paid trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 25-54","Detailed: Total trainees","2020",11.51,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 25-54","Detailed: Paid apprentices","2020",9.99,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 25-54","Detailed: Other paid trainees","2020",1.52,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 55-64","Detailed: Total trainees","2020",7.41,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 55-64","Detailed: Paid apprentices","2020",7.41,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 65+","Detailed: Total trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 65+","Detailed: Paid apprentices","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): Total","Detailed: Total trainees","2020",9.85,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): Total","Detailed: Paid apprentices","2020",8.58,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): Total","Detailed: Other paid trainees","2020",1.28,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 15-24","Detailed: Total trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
